date,cough,Morning Sickness,Synkinesis,Purpura Fulminans,Renal Colic,isPartial,"Alexia, Pure","Aphasia, Conduction",Stupor,Urinoma,state,Deaf-Blind Disorders,Eye Pain,Reticulocytosis,Systolic Murmurs,Piriformis Muscle Syndrome,Primary Progressive Nonfluent Aphasia,Susac Syndrome,Sweating Sickness,Alien Hand Syndrome,Body Weight Changes,Necrolytic Migratory Erythema,Striae Distensae,Infantile Apparent Life-Threatening Event,Slit Ventricle Syndrome
2009-01-01,31,0,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,60,11,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,24,0,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-01,25,5,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,22,11,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01,22,6,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01,16,5,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,26,5,0,0,0,False,0,0,0,0,AK,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,20,0,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-01,63,10,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,34,5,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,29,15,0,0,0,False,0,0,0,0,AK,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,50,14,0,0,0,False,0,0,0,0,AK,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,38,5,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-01,26,4,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,22,0,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010-05-01,34,20,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-01,20,5,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-01,18,4,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-01,17,4,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-01,30,4,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,37,4,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,36,16,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,24,8,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,41,15,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,50,9,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,67,11,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,35,0,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,33,0,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,24,6,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,28,12,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,20,3,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,33,8,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,35,5,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,53,16,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-01,54,8,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,30,7,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,32,2,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,55,9,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,46,8,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-01,49,2,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,26,5,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,45,8,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,49,2,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,52,14,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,39,4,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,54,5,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,39,7,0,0,0,False,0,0,0,0,AK,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-01,44,7,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-01,54,2,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,65,0,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,52,10,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,40,15,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,19,5,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,48,2,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,45,6,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-01,60,12,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,39,10,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,53,6,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,70,10,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2014-01-01,58,10,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2014-02-01,43,11,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-01,49,13,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-01,61,4,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-01,45,13,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-01,58,5,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-01,49,5,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-01,37,5,0,0,0,False,0,0,0,0,AK,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-01,29,18,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-01,38,2,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-01,53,11,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-01,48,9,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-01,43,6,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,43,11,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-01,58,11,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-01,53,4,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-01,40,0,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-01,47,4,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01,23,2,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-01,56,6,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,53,2,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-01,48,14,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-01,55,6,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-01,59,4,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,70,13,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-01,53,8,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-01,69,11,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-01,58,6,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-05-01,51,2,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-01,37,8,0,0,0,False,0,0,0,0,AK,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-01,46,2,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2016-08-01,55,7,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-01,42,2,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,40,11,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,50,7,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,76,13,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-01,72,5,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,57,9,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-01,62,5,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,74,4,0,0,0,False,0,0,0,0,AK,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-01,28,4,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-06-01,52,8,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017-07-01,46,4,0,0,0,False,0,0,0,0,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-01,43,7,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,63,7,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-01,45,13,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,73,5,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-01,100,12,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-01,57,9,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-02-01,91,2,0,0,0,False,0,0,0,0,AK,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-01,65,7,0,0,0,False,0,0,0,0,AK,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-01,52,2,0,0,0,False,0,0,0,0,AK,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-01,56,12,0,0,0,False,0,0,0,0,AK,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-01,38,9,0,0,0,False,0,0,0,0,AK,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-01,43,3,0,0,0,False,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-01,42,7,0,0,0,False,0,0,0,0,AK,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,50,10,0,0,0,True,0,0,0,0,AK,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2004-01-01,19,4,0,0,0,False,0,0,0,0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-02-01,23,6,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-03-01,11,6,0,0,0,False,0,0,0,0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-04-01,24,6,0,0,0,False,0,0,0,0,AZ,0,6,0,0,0,0,0,0,4,0,0,0,0,0
2004-05-01,13,11,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-06-01,16,0,0,0,0,False,0,0,0,0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-07-01,20,7,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2004-08-01,15,5,0,0,0,False,0,0,0,0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-09-01,11,5,0,0,3,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-10-01,16,6,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-11-01,27,3,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-12-01,16,6,0,0,0,False,0,0,0,0,AZ,0,9,0,0,0,0,0,0,0,0,0,0,0,0
2005-01-01,23,6,0,0,0,False,0,0,0,0,AZ,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2005-02-01,30,4,0,0,0,False,0,0,0,0,AZ,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2005-03-01,25,5,0,0,2,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-04-01,15,4,0,0,0,False,0,0,0,0,AZ,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2005-05-01,44,2,0,0,0,False,0,0,2,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-06-01,21,8,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-07-01,15,3,0,0,0,False,0,0,0,0,AZ,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2005-08-01,23,10,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-09-01,21,4,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-10-01,29,3,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-11-01,15,5,0,0,2,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2005-12-01,36,5,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,2,0,0,0,0,0
2006-01-01,31,6,0,0,0,False,0,0,2,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-02-01,32,5,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,2,0,0,0,0,0,0
2006-03-01,28,6,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-04-01,18,4,0,0,1,False,0,0,2,0,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006-05-01,20,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-06-01,13,4,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-07-01,14,6,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-08-01,16,1,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2006-09-01,17,4,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2006-10-01,19,5,0,0,0,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-11-01,20,5,0,0,0,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2006-12-01,26,4,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-01,26,6,0,0,1,False,0,0,0,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2007-02-01,26,5,0,0,0,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-01,22,5,0,0,1,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-01,19,8,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,14,3,0,0,1,False,0,0,1,0,AZ,0,1,0,0,0,0,0,3,0,0,0,0,0,0
2007-06-01,14,3,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2007-07-01,9,5,0,0,1,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-08-01,15,3,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2007-09-01,17,6,0,0,0,False,0,0,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-10-01,27,4,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2007-11-01,24,5,0,0,1,False,0,0,0,0,AZ,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2007-12-01,22,2,0,0,0,False,0,0,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-01-01,30,6,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2008-02-01,34,6,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-03-01,24,5,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008-04-01,23,8,0,0,1,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-05-01,23,7,0,0,0,False,0,0,0,0,AZ,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2008-06-01,14,7,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-07-01,12,7,0,0,0,False,0,0,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-08-01,17,5,0,0,1,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008-09-01,18,4,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,2,0,0,0,0,0,0
2008-10-01,20,5,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,1,0,0,0,0,0
2008-11-01,24,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2008-12-01,30,3,0,0,1,False,0,0,1,0,AZ,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2009-01-01,30,6,0,0,0,False,0,0,0,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-02-01,36,7,0,0,1,False,0,0,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-03-01,29,3,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-04-01,23,6,0,0,1,False,0,0,1,0,AZ,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-01,19,4,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2009-06-01,17,6,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-07-01,17,5,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01,25,5,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-01,22,5,0,0,1,False,0,0,1,0,AZ,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2009-10-01,37,5,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,37,5,0,0,1,False,0,0,2,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2009-12-01,32,3,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-01-01,30,7,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-02-01,36,6,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-03-01,32,8,0,0,1,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-04-01,26,8,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,1,0,0,0,0,0
2010-05-01,21,7,0,0,1,False,0,0,1,0,AZ,0,4,0,0,0,0,0,1,1,0,0,0,0,0
2010-06-01,28,5,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2010-07-01,19,7,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,1,0,0,0,0,0
2010-08-01,22,6,0,0,0,False,0,0,1,0,AZ,0,4,0,0,0,0,0,1,1,0,0,0,0,0
2010-09-01,30,6,0,0,1,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-10-01,33,5,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2010-11-01,35,4,0,0,0,False,0,0,1,0,AZ,0,4,0,0,0,0,1,0,0,0,0,0,0,0
2010-12-01,38,5,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-01-01,47,7,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,59,5,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,40,8,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-01,32,7,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,28,9,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-01,24,7,0,0,0,False,0,0,1,0,AZ,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-01,23,9,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-01,22,9,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-09-01,31,9,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,32,7,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-01,43,8,0,0,1,False,0,0,1,0,AZ,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-01,45,7,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-01,49,8,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-01,57,6,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,43,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-01,40,6,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2012-05-01,37,6,0,0,0,False,0,0,1,0,AZ,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2012-06-01,31,7,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-01,38,8,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-01,38,7,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-01,40,7,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-01,41,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,49,7,0,0,0,False,0,0,0,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-01,62,8,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2013-01-01,79,8,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,1,0,0,0,0,0,0
2013-02-01,62,10,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,1,0,0,0,0,0
2013-03-01,49,7,0,0,1,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,40,7,0,0,0,False,0,0,1,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,33,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-01,32,8,0,0,0,False,0,0,0,0,AZ,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-01,27,7,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-01,33,6,0,0,0,False,0,0,0,0,AZ,0,4,0,0,0,0,0,1,0,0,0,0,0,0
2013-09-01,40,7,0,0,0,False,0,0,1,0,AZ,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-01,43,6,0,0,0,False,0,0,1,0,AZ,0,4,0,0,0,0,0,0,0,0,0,0,0,0
