date,cough,fever,amnesia,sore throat,sore joint,isPartial,allergy,diarrhea,runny nose,sneeze,state,itch
2017-06-01,38,61,3,21,0,False,74,72,6,5,NE,35
2017-07-01,30,60,4,22,0,False,55,75,5,7,NE,32
2017-08-01,37,51,3,25,0,False,72,65,4,6,NE,29
2017-09-01,45,63,4,25,0,False,71,58,8,6,NE,29
2017-10-01,56,66,4,22,0,False,60,58,7,5,NE,25
2017-11-01,70,60,6,34,0,False,50,59,6,7,NE,26
2017-12-01,76,76,4,34,0,False,49,69,6,7,NE,22
2018-01-01,80,98,2,31,0,False,51,73,12,10,NE,24
2018-02-01,78,100,4,34,0,False,48,69,10,7,NE,20
2018-03-01,62,75,5,28,0,False,54,70,12,7,NE,20
2018-04-01,44,70,3,28,0,False,77,80,6,6,NE,21
2018-05-01,44,66,2,26,0,False,79,73,6,6,NE,28
2018-06-01,43,67,3,23,0,False,64,70,7,7,NE,35
2018-07-01,36,65,3,20,0,False,75,86,5,7,NE,41
2018-08-01,46,62,3,27,0,False,70,73,5,9,NE,36
2018-09-01,44,64,3,29,0,True,73,72,9,7,NE,26
2004-01-01,45,59,0,0,0,False,24,16,0,0,NV,16
2004-02-01,29,58,0,14,0,False,31,0,0,0,NV,15
2004-03-01,0,46,18,0,0,False,59,20,0,0,NV,0
2004-04-01,14,21,0,14,0,False,30,15,0,0,NV,0
2004-05-01,0,36,0,12,0,False,26,26,13,0,NV,19
2004-06-01,12,68,12,12,0,False,26,13,0,13,NV,0
2004-07-01,12,43,12,12,0,False,39,26,0,0,NV,13
2004-08-01,11,68,0,34,0,False,36,24,12,0,NV,12
2004-09-01,11,43,0,0,0,False,29,0,0,0,NV,11
2004-10-01,0,27,0,11,0,False,23,23,0,0,NV,12
2004-11-01,23,45,11,11,0,False,36,0,12,12,NV,0
2004-12-01,20,60,10,10,0,False,21,21,11,11,NV,11
2005-01-01,17,56,0,9,0,False,23,18,0,0,NV,14
2005-02-01,36,96,0,9,0,False,34,19,0,0,NV,15
2005-03-01,15,69,0,8,0,False,33,20,0,8,NV,8
2005-04-01,12,46,8,17,0,False,58,9,0,0,NV,0
2005-05-01,7,58,0,7,0,False,31,16,8,8,NV,0
2005-06-01,11,49,0,7,0,False,36,8,0,0,NV,16
2005-07-01,36,33,0,14,0,False,43,8,0,0,NV,0
2005-08-01,14,31,0,21,0,False,26,11,0,0,NV,18
2005-09-01,16,29,6,13,0,False,24,14,0,7,NV,0
2005-10-01,9,39,6,6,0,False,26,10,0,7,NV,13
2005-11-01,21,28,6,12,0,False,13,13,7,6,NV,0
2005-12-01,22,51,0,14,0,False,12,9,6,6,NV,6
2006-01-01,35,38,0,10,0,False,32,13,5,5,NV,5
2006-02-01,16,39,5,11,0,False,6,11,0,6,NV,6
2006-03-01,18,58,0,9,0,False,36,9,0,0,NV,7
2006-04-01,14,51,5,7,0,False,30,7,5,5,NV,5
2006-05-01,7,56,4,13,0,False,42,19,5,5,NV,12
2006-06-01,20,50,0,9,0,False,19,5,5,5,NV,10
2006-07-01,13,48,4,4,0,False,16,13,0,7,NV,0
2006-08-01,16,23,8,10,0,False,13,21,13,4,NV,17
2006-09-01,16,45,4,8,0,False,21,15,0,4,NV,8
2006-10-01,7,37,0,7,0,False,33,6,4,0,NV,8
2006-11-01,13,40,0,4,0,False,21,10,4,0,NV,8
2006-12-01,12,29,4,11,0,False,23,23,4,0,NV,8
2007-01-01,14,47,0,12,0,False,22,13,0,3,NV,7
2007-02-01,18,56,3,10,0,False,14,4,0,0,NV,9
2007-03-01,16,73,3,16,0,False,25,9,6,6,NV,6
2007-04-01,20,38,3,15,0,False,42,9,3,8,NV,11
2007-05-01,9,46,3,8,0,False,32,20,4,4,NV,11
2007-06-01,15,35,3,4,0,False,16,12,0,3,NV,3
2007-07-01,16,34,3,14,0,False,23,15,3,6,NV,7
2007-08-01,12,34,0,4,0,False,27,15,3,3,NV,3
2007-09-01,17,54,3,5,0,False,21,19,3,7,NV,10
2007-10-01,26,31,0,10,0,False,25,22,3,5,NV,7
2007-11-01,21,67,0,10,0,False,26,11,0,3,NV,8
2007-12-01,30,51,3,13,0,False,20,11,3,0,NV,8
2008-01-01,23,54,2,15,0,False,26,11,2,4,NV,12
2008-02-01,28,47,2,6,0,False,18,13,4,4,NV,6
2008-03-01,33,53,3,11,0,False,33,11,0,10,NV,4
2008-04-01,14,51,2,7,0,False,34,21,2,6,NV,7
2008-05-01,13,37,3,8,0,False,37,19,4,2,NV,10
2008-06-01,16,42,2,10,0,False,25,14,0,2,NV,10
2008-07-01,14,45,3,7,0,False,23,24,4,3,NV,10
2008-08-01,13,53,2,7,0,False,17,13,2,10,NV,11
2008-09-01,13,37,6,11,0,False,33,13,2,3,NV,12
2008-10-01,13,48,3,8,0,False,24,16,2,4,NV,9
2008-11-01,23,44,4,11,0,False,22,10,5,0,NV,10
2008-12-01,20,53,6,9,0,False,22,13,4,3,NV,6
2009-01-01,24,47,3,12,0,False,20,19,2,4,NV,6
2009-02-01,24,57,4,9,0,False,31,12,4,3,NV,10
2009-03-01,30,73,6,13,0,False,36,23,7,5,NV,10
2009-04-01,18,53,7,13,0,False,42,24,5,7,NV,9
2009-05-01,27,54,4,14,0,False,35,20,6,4,NV,8
2009-06-01,21,62,3,10,0,False,38,24,4,4,NV,7
2009-07-01,23,41,5,13,0,False,32,26,2,7,NV,9
2009-08-01,17,36,3,13,0,False,30,26,3,4,NV,12
2009-09-01,22,55,7,9,0,False,47,20,3,4,NV,9
2009-10-01,29,71,2,14,0,False,31,13,3,2,NV,10
2009-11-01,27,61,2,18,0,False,27,14,5,5,NV,13
2009-12-01,26,45,3,12,0,False,27,20,4,4,NV,10
2010-01-01,30,53,3,13,0,False,27,23,2,6,NV,13
2010-02-01,33,54,3,19,0,False,27,27,4,5,NV,10
2010-03-01,38,60,4,19,0,False,45,13,4,4,NV,10
2010-04-01,24,44,3,14,0,False,49,27,4,6,NV,8
2010-05-01,22,60,3,15,0,False,48,27,5,5,NV,3
2010-06-01,26,58,5,9,0,False,40,21,3,13,NV,14
2010-07-01,19,50,3,14,0,False,32,24,0,3,NV,15
2010-08-01,17,47,5,11,0,False,39,28,3,5,NV,10
2010-09-01,23,50,6,14,0,False,37,24,6,2,NV,21
2010-10-01,34,49,5,19,0,False,32,25,0,12,NV,12
2010-11-01,27,53,9,15,0,False,32,25,4,2,NV,8
2010-12-01,32,54,9,22,0,False,25,25,4,6,NV,13
2011-01-01,45,62,15,17,0,False,29,32,2,4,NV,13
2011-02-01,44,69,12,21,0,False,27,25,7,3,NV,16
2011-03-01,38,65,8,16,0,False,39,28,4,5,NV,13
2011-04-01,34,61,15,23,0,False,54,31,5,10,NV,16
2011-05-01,27,62,9,18,0,False,33,33,2,3,NV,16
2011-06-01,32,65,10,21,0,False,33,28,5,6,NV,19
2011-07-01,9,60,13,14,0,False,35,29,2,3,NV,15
2011-08-01,23,59,13,18,0,False,31,28,5,8,NV,21
2011-09-01,28,61,8,21,0,False,34,24,5,3,NV,14
2011-10-01,23,55,12,14,0,False,33,33,3,6,NV,15
2011-11-01,40,65,11,21,0,False,32,27,4,5,NV,16
2011-12-01,42,63,7,26,0,False,32,41,4,6,NV,17
2012-01-01,48,67,9,18,0,False,35,36,4,4,NV,17
2012-02-01,46,64,9,21,0,False,39,41,4,5,NV,12
2012-03-01,42,79,9,26,0,False,46,38,4,3,NV,13
2012-04-01,41,65,11,21,0,False,44,37,4,5,NV,15
2012-05-01,27,65,10,20,0,False,46,41,3,4,NV,18
2012-06-01,27,58,20,21,0,False,39,44,5,3,NV,19
2012-07-01,28,57,20,17,0,False,32,32,4,4,NV,16
2012-08-01,20,45,21,16,0,False,30,37,5,5,NV,26
2012-09-01,37,61,13,24,0,False,37,41,6,4,NV,15
2012-10-01,32,68,14,15,0,False,39,38,4,5,NV,20
2012-11-01,38,62,14,20,0,False,32,36,5,6,NV,15
2012-12-01,40,65,11,23,0,False,28,48,6,5,NV,13
2013-01-01,68,90,12,28,0,False,30,40,11,5,NV,15
2013-02-01,52,74,16,35,0,False,38,47,7,5,NV,12
2013-03-01,42,76,16,26,0,False,52,42,6,8,NV,17
2013-04-01,34,72,13,30,0,False,51,51,8,7,NV,17
2013-05-01,30,64,11,24,0,False,48,51,4,6,NV,15
2013-06-01,28,55,13,16,0,False,36,47,2,2,NV,20
2013-07-01,26,63,12,19,0,False,33,46,1,4,NV,21
2013-08-01,30,53,8,21,0,False,44,42,4,8,NV,22
2013-09-01,42,66,13,26,0,False,41,42,7,3,NV,20
2013-10-01,51,60,9,22,0,False,46,45,4,4,NV,15
2013-11-01,58,73,5,22,0,False,31,48,6,6,NV,16
2013-12-01,56,77,5,30,0,False,31,37,6,6,NV,14
2014-01-01,66,82,9,29,0,False,34,42,8,6,NV,18
2014-02-01,56,77,6,30,0,False,48,49,9,8,NV,15
2014-03-01,51,67,9,28,0,False,52,48,5,5,NV,21
2014-04-01,43,70,6,25,0,False,56,54,5,6,NV,19
2014-05-01,40,80,6,28,0,False,48,53,4,5,NV,19
2014-06-01,35,62,11,23,0,False,40,49,4,4,NV,18
2014-07-01,27,63,15,16,0,False,36,52,3,6,NV,23
2014-08-01,26,62,15,21,0,False,44,44,5,5,NV,21
2014-09-01,38,69,15,28,0,False,44,43,9,5,NV,22
2014-10-01,35,64,13,24,0,False,37,41,6,6,NV,17
2014-11-01,42,62,9,27,0,False,35,42,6,10,NV,12
2014-12-01,60,63,9,38,0,False,29,38,9,5,NV,17
2015-01-01,79,89,9,36,0,False,36,43,8,6,NV,15
2015-02-01,68,74,10,35,0,False,47,44,7,6,NV,18
2015-03-01,60,85,6,29,0,False,61,52,8,5,NV,18
2015-04-01,47,90,7,27,0,False,51,56,6,4,NV,20
2015-05-01,43,77,6,26,0,False,39,54,5,5,NV,17
2015-06-01,36,67,7,18,0,False,32,46,5,4,NV,24
2015-07-01,30,62,6,20,0,False,35,52,4,6,NV,19
2015-08-01,31,59,4,21,0,False,40,44,4,4,NV,20
2015-09-01,34,64,7,27,0,False,35,37,6,6,NV,20
2015-10-01,39,65,4,25,0,False,36,48,5,3,NV,16
2015-11-01,55,75,7,29,0,False,28,51,6,5,NV,17
2015-12-01,67,82,4,36,0,False,29,44,6,7,NV,15
2016-01-01,65,72,6,26,0,False,35,50,6,7,NV,20
2016-02-01,75,94,7,27,0,False,43,49,6,5,NV,16
2016-03-01,64,89,5,28,0,False,64,51,6,6,NV,18
2016-04-01,47,66,5,27,0,False,48,58,5,6,NV,17
2016-05-01,43,69,5,24,0,False,42,50,5,6,NV,19
2016-06-01,38,57,5,21,0,False,40,60,5,4,NV,24
2016-07-01,27,58,6,20,0,False,36,59,3,5,NV,20
2016-08-01,28,44,4,17,0,False,40,48,5,4,NV,21
2016-09-01,40,56,4,26,0,False,37,44,8,5,NV,17
2016-10-01,43,56,5,23,0,False,40,52,3,4,NV,18
2016-11-01,47,64,4,30,0,False,35,45,6,6,NV,16
2016-12-01,62,65,5,32,0,False,33,48,6,5,NV,19
2017-01-01,77,71,5,30,0,False,33,48,8,4,NV,20
2017-02-01,68,71,5,29,0,False,42,54,7,6,NV,18
2017-03-01,62,74,6,31,0,False,64,53,8,8,NV,19
2017-04-01,56,75,5,29,0,False,62,59,7,6,NV,20
2017-05-01,50,80,4,28,0,False,49,55,6,6,NV,22
2017-06-01,38,73,4,29,0,False,44,58,6,7,NV,22
2017-07-01,33,66,4,24,0,False,39,54,4,6,NV,22
2017-08-01,36,62,4,23,0,False,40,52,5,6,NV,26
2017-09-01,52,72,4,27,0,False,45,48,4,6,NV,19
2017-10-01,52,68,7,26,0,False,46,50,6,6,NV,20
2017-11-01,53,75,4,33,0,False,38,49,6,4,NV,20
2017-12-01,85,94,5,45,0,False,36,56,10,7,NV,19
2018-01-01,94,100,3,36,0,False,36,57,9,6,NV,18
2018-02-01,73,89,5,31,0,False,52,55,11,8,NV,20
2018-03-01,64,72,5,31,0,False,54,53,6,8,NV,18
2018-04-01,51,72,6,28,0,False,66,59,6,6,NV,20
2018-05-01,45,71,4,28,0,False,46,65,5,6,NV,20
2018-06-01,45,62,4,25,0,False,45,69,6,7,NV,22
2018-07-01,34,52,4,21,0,False,42,60,4,5,NV,26
2018-08-01,39,60,2,25,0,False,47,60,5,7,NV,24
2018-09-01,40,67,7,34,0,True,43,47,9,6,NV,20
2004-01-01,29,47,0,23,0,False,32,0,0,0,NH,32
2004-02-01,57,23,0,11,0,False,96,16,0,0,NH,16
2004-03-01,36,36,0,0,0,False,60,0,0,20,NH,0
2004-04-01,28,28,0,0,0,False,16,63,0,0,NH,0
2004-05-01,10,16,10,0,0,False,29,14,0,0,NH,14
2004-06-01,0,44,0,11,0,False,15,15,0,0,NH,0
2004-07-01,0,35,0,23,0,False,49,33,0,0,NH,24
2004-08-01,11,26,0,11,0,False,88,15,0,0,NH,30
2004-09-01,18,36,9,9,0,False,25,25,0,25,NH,13
2004-10-01,14,9,0,14,0,False,63,0,0,25,NH,13
2004-11-01,28,42,0,9,0,False,26,0,0,0,NH,13
2004-12-01,34,33,8,17,0,False,12,0,0,24,NH,12
2005-01-01,26,57,8,8,0,False,32,11,0,0,NH,21
2005-02-01,36,40,0,8,0,False,22,11,0,0,NH,11
2005-03-01,7,51,7,14,0,False,10,19,0,0,NH,10
2005-04-01,15,50,8,8,0,False,22,0,0,0,NH,0
2005-05-01,16,91,0,13,0,False,36,18,0,9,NH,9
2005-06-01,11,28,0,7,0,False,39,20,10,0,NH,25
2005-07-01,21,49,0,14,0,False,50,40,0,10,NH,44
2005-08-01,16,35,6,0,0,False,63,18,0,0,NH,18
2005-09-01,14,29,6,6,0,False,33,8,0,8,NH,16
2005-10-01,10,47,5,5,0,False,22,0,0,0,NH,7
2005-11-01,30,27,0,8,0,False,23,15,0,0,NH,15
2005-12-01,16,36,0,5,0,False,22,7,7,7,NH,18
2006-01-01,14,27,0,7,0,False,38,0,0,0,NH,13
2006-02-01,22,44,5,15,0,False,41,7,0,7,NH,7
2006-03-01,20,29,4,15,0,False,44,12,0,6,NH,16
2006-04-01,14,53,0,5,0,False,32,6,0,6,NH,6
2006-05-01,35,41,4,9,0,False,48,0,0,6,NH,27
2006-06-01,16,46,0,14,0,False,46,0,0,6,NH,13
2006-07-01,12,35,5,5,0,False,46,20,0,0,NH,20
2006-08-01,15,30,4,9,0,False,53,12,0,0,NH,18
2006-09-01,16,26,4,6,0,False,40,6,0,0,NH,6
2006-10-01,22,26,15,7,0,False,36,10,0,5,NH,26
2006-11-01,32,46,4,8,0,False,43,0,0,5,NH,5
2006-12-01,34,40,6,12,0,False,39,17,0,0,NH,8
2007-01-01,29,34,7,18,0,False,20,10,0,0,NH,20
2007-02-01,17,42,0,9,0,False,59,11,5,0,NH,11
2007-03-01,17,43,3,20,0,False,38,14,0,0,NH,12
2007-04-01,14,35,7,14,0,False,24,24,5,0,NH,12
2007-05-01,17,39,10,20,0,False,51,14,5,5,NH,0
2007-06-01,18,19,4,4,0,False,38,16,0,0,NH,14
2007-07-01,11,12,4,4,0,False,40,25,0,0,NH,10
2007-08-01,10,33,3,9,0,False,48,29,0,5,NH,14
2007-09-01,13,33,3,7,0,False,42,19,0,0,NH,16
2007-10-01,15,37,0,9,0,False,54,8,0,0,NH,21
2007-11-01,25,30,6,12,0,False,25,17,0,8,NH,4
2007-12-01,17,20,5,16,0,False,48,26,0,9,NH,9
2008-01-01,16,35,6,3,0,False,20,20,8,0,NH,16
2008-02-01,19,38,3,9,0,False,41,8,0,0,NH,4
2008-03-01,25,41,3,10,0,False,30,27,0,0,NH,19
2008-04-01,14,52,8,5,0,False,39,23,0,0,NH,15
2008-05-01,21,45,3,13,0,False,78,20,4,0,NH,8
2008-06-01,6,51,3,9,0,False,52,22,0,4,NH,17
2008-07-01,17,35,6,9,0,False,26,13,0,0,NH,26
2008-08-01,11,21,5,5,0,False,63,42,0,4,NH,13
2008-09-01,20,35,0,0,0,False,42,19,0,0,NH,10
2008-10-01,31,41,2,5,0,False,14,17,0,7,NH,3
2008-11-01,23,43,11,15,0,False,34,23,4,0,NH,19
2008-12-01,22,22,5,14,0,False,43,19,0,12,NH,13
2009-01-01,25,39,4,12,0,False,66,31,3,0,NH,12
2009-02-01,30,41,3,18,0,False,48,29,4,0,NH,16
2009-03-01,19,44,2,11,0,False,39,26,3,0,NH,13
2009-04-01,19,43,2,12,0,False,48,31,3,10,NH,17
2009-05-01,17,51,0,7,0,False,75,10,0,7,NH,17
2009-06-01,14,27,2,10,0,False,52,31,0,17,NH,16
2009-07-01,15,21,5,6,0,False,53,21,0,4,NH,12
2009-08-01,14,41,0,8,0,False,49,39,4,0,NH,23
2009-09-01,17,37,4,13,0,False,50,27,0,3,NH,15
2009-10-01,36,53,4,11,0,False,55,15,0,15,NH,8
2009-11-01,25,61,3,15,0,False,28,38,6,13,NH,8
2009-12-01,30,45,4,10,0,False,38,22,3,0,NH,9
2010-01-01,28,37,2,14,0,False,34,40,0,9,NH,12
2010-02-01,27,43,2,12,0,False,38,28,0,9,NH,19
2010-03-01,27,58,3,11,0,False,52,32,3,3,NH,7
2010-04-01,21,36,3,14,0,False,45,51,3,3,NH,10
2010-05-01,13,48,5,11,0,False,45,32,10,6,NH,14
2010-06-01,20,39,0,11,0,False,80,13,0,7,NH,13
2010-07-01,21,36,3,11,0,False,55,36,0,6,NH,27
2010-08-01,26,42,2,8,0,False,40,34,3,9,NH,20
2010-09-01,18,36,6,16,0,False,72,30,3,0,NH,16
2010-10-01,29,36,8,13,0,False,45,25,0,3,NH,21
2010-11-01,30,65,6,11,0,False,28,31,6,6,NH,8
2010-12-01,31,46,9,18,0,False,46,26,3,3,NH,13
2011-01-01,23,49,10,15,0,False,68,34,2,6,NH,16
2011-02-01,42,76,5,19,0,False,55,38,8,3,NH,11
2011-03-01,27,56,4,11,0,False,32,54,0,8,NH,16
2011-04-01,31,59,4,18,0,False,46,47,6,6,NH,16
2011-05-01,27,53,9,16,0,False,87,28,5,0,NH,15
2011-06-01,18,40,5,18,0,False,52,24,2,5,NH,21
2011-07-01,20,38,9,10,0,False,40,42,3,6,NH,32
2011-08-01,17,36,9,11,0,False,56,26,3,3,NH,23
2011-09-01,32,38,5,18,0,False,48,42,8,8,NH,19
2011-10-01,25,38,3,16,0,False,46,32,3,3,NH,21
2011-11-01,52,45,10,19,0,False,52,27,7,9,NH,14
2011-12-01,35,44,7,18,0,False,43,39,3,3,NH,8
2012-01-01,39,46,6,14,0,False,42,41,5,6,NH,12
2012-02-01,38,56,8,16,0,False,47,51,4,3,NH,13
2012-03-01,35,47,4,17,0,False,65,32,1,3,NH,11
2012-04-01,25,47,10,16,0,False,56,37,1,4,NH,18
2012-05-01,21,41,10,21,0,False,50,37,4,8,NH,17
2012-06-01,27,41,12,15,0,False,61,51,3,1,NH,25
2012-07-01,28,48,13,14,0,False,43,50,0,8,NH,26
2012-08-01,26,39,10,15,0,False,60,22,0,3,NH,30
2012-09-01,31,50,7,17,0,False,45,36,11,8,NH,26
2012-10-01,41,51,8,20,0,False,37,29,2,4,NH,14
2012-11-01,33,39,6,19,0,False,44,29,1,7,NH,19
2012-12-01,47,62,8,17,0,False,31,36,11,8,NH,17
2013-01-01,57,61,9,24,0,False,37,39,5,3,NH,10
2013-02-01,36,50,10,19,0,False,37,41,4,6,NH,11
2013-03-01,32,40,7,17,0,False,53,45,4,4,NH,14
2013-04-01,36,52,5,17,0,False,66,45,4,6,NH,16
2013-05-01,28,45,6,21,0,False,71,46,7,6,NH,17
2013-06-01,29,52,7,21,0,False,59,57,4,2,NH,19
2013-07-01,20,42,7,11,0,False,61,41,0,2,NH,31
2013-08-01,27,44,8,16,0,False,71,49,3,3,NH,25
2013-09-01,37,39,11,17,0,False,60,43,7,7,NH,24
2013-10-01,32,43,7,14,0,False,56,48,7,8,NH,19
2013-11-01,37,36,6,13,0,False,65,47,4,7,NH,15
2013-12-01,32,45,6,16,0,False,40,50,4,7,NH,11
2014-01-01,43,51,3,17,0,False,43,50,8,6,NH,12
2014-02-01,40,60,6,14,0,False,57,56,7,10,NH,10
2014-03-01,36,63,7,18,0,False,40,70,7,9,NH,16
2014-04-01,37,59,8,22,0,False,65,60,6,10,NH,13
2014-05-01,26,50,6,20,0,False,53,46,3,5,NH,26
2014-06-01,30,45,7,18,0,False,54,41,3,5,NH,22
2014-07-01,22,57,8,14,0,False,60,54,4,7,NH,29
2014-08-01,20,41,11,14,0,False,60,42,3,10,NH,24
2014-09-01,37,44,16,20,0,False,60,40,5,9,NH,18
2014-10-01,28,49,15,19,0,False,49,50,4,5,NH,21
2014-11-01,42,49,8,19,0,False,44,33,3,1,NH,15
2014-12-01,45,47,5,19,0,False,42,49,5,9,NH,18
2015-01-01,51,67,4,22,0,False,55,38,4,5,NH,16
2015-02-01,43,72,8,22,0,False,39,68,5,8,NH,21
2015-03-01,35,69,7,20,0,False,54,58,9,10,NH,19
2015-04-01,35,63,5,16,0,False,82,61,5,9,NH,14
2015-05-01,34,52,4,15,0,False,74,48,1,7,NH,18
2015-06-01,27,54,4,14,0,False,77,44,3,3,NH,24
2015-07-01,26,44,4,15,0,False,43,70,4,5,NH,32
2015-08-01,31,51,2,13,0,False,57,57,1,4,NH,19
2015-09-01,32,44,6,19,0,False,65,49,4,4,NH,27
2015-10-01,30,50,4,18,0,False,56,33,5,2,NH,18
2015-11-01,45,49,4,18,0,False,55,50,0,13,NH,18
2015-12-01,44,57,6,15,0,False,38,51,7,6,NH,14
2016-01-01,51,56,4,19,0,False,48,57,3,8,NH,15
2016-02-01,57,55,6,20,0,False,41,55,2,7,NH,13
2016-03-01,55,66,4,21,0,False,57,54,4,7,NH,15
2016-04-01,52,73,5,23,0,False,57,53,2,8,NH,19
2016-05-01,38,54,5,24,0,False,88,59,7,6,NH,25
2016-06-01,30,47,4,19,0,False,81,48,5,6,NH,25
2016-07-01,28,48,3,15,0,False,49,68,1,6,NH,36
2016-08-01,28,42,2,15,0,False,59,62,7,2,NH,25
2016-09-01,40,49,4,17,0,False,60,48,3,6,NH,19
2016-10-01,42,45,4,17,0,False,45,55,8,5,NH,14
2016-11-01,46,47,4,20,0,False,43,51,1,5,NH,14
2016-12-01,48,51,3,23,0,False,40,47,7,8,NH,12
2017-01-01,55,72,3,22,0,False,55,61,7,10,NH,17
2017-02-01,58,72,3,22,0,False,49,58,12,10,NH,21
2017-03-01,55,74,3,24,0,False,69,44,6,5,NH,14
2017-04-01,47,66,3,22,0,False,74,59,3,8,NH,17
2017-05-01,37,51,5,22,0,False,74,53,2,5,NH,22
2017-06-01,33,51,2,25,0,False,67,48,4,5,NH,33
2017-07-01,28,52,4,15,0,False,58,54,5,6,NH,29
2017-08-01,32,45,1,21,0,False,71,63,3,3,NH,28
2017-09-01,38,56,2,20,0,False,62,59,9,10,NH,28
2017-10-01,44,52,6,21,0,False,63,59,7,4,NH,19
2017-11-01,65,48,7,24,0,False,60,56,6,6,NH,17
2017-12-01,58,66,4,31,0,False,49,74,6,8,NH,14
2018-01-01,68,82,3,26,0,False,52,57,5,5,NH,15
2018-02-01,72,100,2,26,0,False,63,70,13,15,NH,17
2018-03-01,51,79,5,23,0,False,43,64,5,10,NH,17
2018-04-01,48,62,2,22,0,False,58,59,8,6,NH,22
2018-05-01,42,67,2,26,0,False,85,62,9,5,NH,25
2018-06-01,44,53,4,21,0,False,80,70,5,8,NH,25
2018-07-01,34,48,3,15,0,False,64,70,1,8,NH,39
2018-08-01,31,56,3,19,0,False,67,76,7,5,NH,38
2018-09-01,28,58,2,22,0,True,68,56,3,3,NH,25
2004-01-01,23,27,0,6,0,False,38,13,3,3,NJ,9
2004-02-01,9,34,3,4,0,False,28,7,3,11,NJ,11
2004-03-01,20,40,3,9,0,False,28,15,3,3,NJ,9
2004-04-01,17,48,2,3,0,False,50,8,3,0,NJ,15
2004-05-01,10,40,0,5,0,False,48,9,0,4,NJ,19
2004-06-01,13,35,2,6,0,False,36,6,0,2,NJ,11
2004-07-01,15,37,0,7,0,False,34,11,0,5,NJ,17
2004-08-01,10,34,0,5,0,False,35,15,0,2,NJ,14
2004-09-01,14,32,3,6,0,False,40,7,0,4,NJ,12
2004-10-01,17,32,2,6,0,False,39,12,6,4,NJ,18
2004-11-01,14,33,2,6,0,False,31,13,4,4,NJ,9
2004-12-01,13,32,1,7,0,False,36,8,2,5,NJ,11
2005-01-01,29,45,2,6,0,False,30,16,2,4,NJ,11
2005-02-01,26,52,1,6,0,False,42,15,3,3,NJ,6
2005-03-01,16,44,0,7,0,False,33,14,3,4,NJ,13
2005-04-01,11,49,4,8,0,False,40,11,3,7,NJ,4
2005-05-01,14,50,3,11,0,False,55,7,2,3,NJ,11
2005-06-01,15,44,1,5,0,False,35,17,5,3,NJ,17
2005-07-01,12,32,3,6,0,False,39,11,0,2,NJ,16
2005-08-01,11,32,5,8,0,False,36,18,0,3,NJ,19
2005-09-01,17,40,2,9,0,False,36,18,1,3,NJ,12
2005-10-01,18,35,2,7,0,False,33,10,2,4,NJ,11
2005-11-01,20,39,3,7,0,False,36,15,3,3,NJ,10
2005-12-01,21,38,2,6,0,False,36,10,3,4,NJ,8
2006-01-01,27,39,2,8,0,False,28,12,3,5,NJ,13
2006-02-01,22,45,2,10,0,False,34,6,3,3,NJ,8
2006-03-01,15,44,2,8,0,False,35,16,2,5,NJ,7
2006-04-01,13,45,2,5,1,False,51,13,2,4,NJ,10
2006-05-01,13,39,1,12,0,False,66,16,1,5,NJ,11
2006-06-01,13,32,2,5,1,False,36,15,1,4,NJ,12
2006-07-01,14,39,1,8,0,False,36,16,0,2,NJ,10
2006-08-01,16,34,1,5,1,False,37,14,1,2,NJ,20
2006-09-01,11,38,1,5,1,False,34,14,1,2,NJ,13
2006-10-01,13,39,3,11,1,False,44,15,2,5,NJ,10
2006-11-01,19,45,2,6,0,False,31,12,2,6,NJ,15
2006-12-01,25,53,2,9,1,False,38,14,2,4,NJ,9
2007-01-01,22,51,2,9,0,False,36,15,2,4,NJ,9
2007-02-01,22,55,1,7,1,False,30,17,2,4,NJ,7
2007-03-01,14,56,2,9,0,False,35,10,1,4,NJ,12
2007-04-01,16,48,2,9,0,False,50,11,2,2,NJ,9
2007-05-01,16,38,2,8,0,False,63,13,1,5,NJ,10
2007-06-01,13,44,1,10,0,False,35,17,2,3,NJ,13
2007-07-01,13,31,1,7,0,False,32,14,1,3,NJ,15
2007-08-01,11,39,2,9,1,False,34,14,1,3,NJ,15
2007-09-01,16,37,3,10,0,False,41,16,3,3,NJ,17
2007-10-01,22,39,2,8,0,False,41,14,1,3,NJ,10
2007-11-01,26,38,2,11,0,False,32,15,2,3,NJ,12
2007-12-01,21,41,3,8,0,False,32,15,2,4,NJ,11
2008-01-01,26,48,1,12,0,False,36,17,2,4,NJ,10
2008-02-01,26,57,1,10,0,False,33,17,2,3,NJ,9
2008-03-01,22,48,3,9,0,False,43,15,2,4,NJ,11
2008-04-01,20,48,3,7,0,False,53,16,2,4,NJ,12
2008-05-01,19,43,3,11,0,False,58,15,2,4,NJ,12
2008-06-01,12,41,3,10,0,False,43,22,1,3,NJ,13
2008-07-01,13,37,2,8,0,False,35,20,0,4,NJ,18
2008-08-01,13,40,2,9,0,False,43,15,1,4,NJ,16
2008-09-01,17,38,2,10,0,False,41,15,3,4,NJ,16
2008-10-01,19,47,3,9,0,False,33,17,2,5,NJ,15
2008-11-01,25,43,2,12,0,False,36,16,4,4,NJ,14
2008-12-01,24,41,3,13,0,False,34,20,4,3,NJ,11
2009-01-01,25,44,3,11,0,False,36,23,3,4,NJ,11
2009-02-01,28,48,2,10,0,False,38,24,4,5,NJ,13
2009-03-01,22,54,2,13,0,False,39,26,2,5,NJ,14
